DarkCorner,dmr_285,dmr_3,dmr_308,dmr_316,dmr_31a,dmr_6,ebv-miR-BART1-3p,ebv-miR-BART1-5p,ebv-miR-BART10,ebv-miR-BART11-3p,ebv-miR-BART11-5p,ebv-miR-BART12,ebv-miR-BART13,ebv-miR-BART14-3p,ebv-miR-BART14-5p,ebv-miR-BART15,ebv-miR-BART16,ebv-miR-BART17-3p,ebv-miR-BART17-5p,ebv-miR-BART18,ebv-miR-BART19,ebv-miR-BART2,ebv-miR-BART20-3p,ebv-miR-BART20-5p,ebv-miR-BART3-3p,ebv-miR-BART3-5p,ebv-miR-BART4,ebv-miR-BART5,ebv-miR-BART6-3p,ebv-miR-BART6-5p,ebv-miR-BART7,ebv-miR-BART8-3p,ebv-miR-BART8-5p,ebv-miR-BART9,ebv-miR-BHRF1-1,ebv-miR-BHRF1-2,ebv-miR-BHRF1-2*,ebv-miR-BHRF1-3,hcmv-miR-UL112,hcmv-miR-UL148D,hcmv-miR-UL22A,hcmv-miR-UL22A*,hcmv-miR-UL36,hcmv-miR-UL70-3p,hcmv-miR-UL70-5p,hcmv-miR-US25-1,hcmv-miR-US25-2-3p,hcmv-miR-US25-2-5p,hcmv-miR-US33,hcmv-miR-US4,hcmv-miR-US5-1,hcmv-miR-US5-2,hsa-let-7a,hsa-let-7b,hsa-let-7c,hsa-let-7d,hsa-let-7e,hsa-let-7f,hsa-let-7g,hsa-let-7i,hsa-miR-1,hsa-miR-100,hsa-miR-101,hsa-miR-103,hsa-miR-105,hsa-miR-106a,hsa-miR-106b,hsa-miR-107,hsa-miR-10a,hsa-miR-10b,hsa-miR-122a,hsa-miR-124a,hsa-miR-125a,hsa-miR-125b,hsa-miR-126,hsa-miR-126*,hsa-miR-127,hsa-miR-128a,hsa-miR-128b,hsa-miR-129,hsa-miR-130a,hsa-miR-130b,hsa-miR-132,hsa-miR-133a,hsa-miR-133b,hsa-miR-134,hsa-miR-135a,hsa-miR-135b,hsa-miR-136,hsa-miR-137,hsa-miR-138,hsa-miR-139,hsa-miR-140,hsa-miR-141,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-143,hsa-miR-144,hsa-miR-145,hsa-miR-146a,hsa-miR-146b,hsa-miR-147,hsa-miR-148a,hsa-miR-148b,hsa-miR-149,hsa-miR-150,hsa-miR-151,hsa-miR-152,hsa-miR-153,hsa-miR-154,hsa-miR-154*,hsa-miR-155,hsa-miR-15a,hsa-miR-15b,hsa-miR-16,hsa-miR-17-3p,hsa-miR-17-5p,hsa-miR-181a,hsa-miR-181a*,hsa-miR-181b,hsa-miR-181c,hsa-miR-181d,hsa-miR-182,hsa-miR-182*,hsa-miR-183,hsa-miR-184,hsa-miR-185,hsa-miR-186,hsa-miR-187,hsa-miR-188,hsa-miR-189,hsa-miR-18a,hsa-miR-18a*,hsa-miR-18b,hsa-miR-190,hsa-miR-191,hsa-miR-191*,hsa-miR-192,hsa-miR-193a,hsa-miR-193b,hsa-miR-194,hsa-miR-195,hsa-miR-196a,hsa-miR-196b,hsa-miR-197,hsa-miR-198,hsa-miR-199a,hsa-miR-199a*,hsa-miR-199b,hsa-miR-19a,hsa-miR-19b,hsa-miR-200a,hsa-miR-200a*,hsa-miR-200b,hsa-miR-200c,hsa-miR-202,hsa-miR-202*,hsa-miR-203,hsa-miR-204,hsa-miR-205,hsa-miR-206,hsa-miR-208,hsa-miR-20a,hsa-miR-20b,hsa-miR-21,hsa-miR-210,hsa-miR-211,hsa-miR-212,hsa-miR-214,hsa-miR-215,hsa-miR-216,hsa-miR-217,hsa-miR-218,hsa-miR-219,hsa-miR-22,hsa-miR-220,hsa-miR-221,hsa-miR-222,hsa-miR-223,hsa-miR-224,hsa-miR-23a,hsa-miR-23b,hsa-miR-24,hsa-miR-25,hsa-miR-26a,hsa-miR-26b,hsa-miR-27a,hsa-miR-27b,hsa-miR-28,hsa-miR-296,hsa-miR-299-3p,hsa-miR-299-5p,hsa-miR-29a,hsa-miR-29b,hsa-miR-29c,hsa-miR-301,hsa-miR-302a,hsa-miR-302a*,hsa-miR-302b,hsa-miR-302b*,hsa-miR-302c,hsa-miR-302c*,hsa-miR-302d,hsa-miR-30a-3p,hsa-miR-30a-5p,hsa-miR-30b,hsa-miR-30c,hsa-miR-30d,hsa-miR-30e-3p,hsa-miR-30e-5p,hsa-miR-31,hsa-miR-32,hsa-miR-320,hsa-miR-323,hsa-miR-324-3p,hsa-miR-324-5p,hsa-miR-325,hsa-miR-326,hsa-miR-328,hsa-miR-329,hsa-miR-33,hsa-miR-330,hsa-miR-331,hsa-miR-335,hsa-miR-337,hsa-miR-338,hsa-miR-339,hsa-miR-33b,hsa-miR-340,hsa-miR-342,hsa-miR-345,hsa-miR-346,hsa-miR-34a,hsa-miR-34b,hsa-miR-34c,hsa-miR-361,hsa-miR-362,hsa-miR-363,hsa-miR-363*,hsa-miR-365,hsa-miR-367,hsa-miR-368,hsa-miR-369-3p,hsa-miR-369-5p,hsa-miR-370,hsa-miR-371,hsa-miR-372,hsa-miR-373,hsa-miR-373*,hsa-miR-374,hsa-miR-375,hsa-miR-376a,hsa-miR-376a*,hsa-miR-376b,hsa-miR-377,hsa-miR-378,hsa-miR-379,hsa-miR-380-3p,hsa-miR-380-5p,hsa-miR-381,hsa-miR-382,hsa-miR-383,hsa-miR-384,hsa-miR-409-3p,hsa-miR-409-5p,hsa-miR-410,hsa-miR-411,hsa-miR-412,hsa-miR-421,hsa-miR-422a,hsa-miR-422b,hsa-miR-423,hsa-miR-424,hsa-miR-425-3p,hsa-miR-425-5p,hsa-miR-429,hsa-miR-431,hsa-miR-432,hsa-miR-432*,hsa-miR-433,hsa-miR-448,hsa-miR-449,hsa-miR-449b,hsa-miR-450,hsa-miR-451,hsa-miR-452,hsa-miR-452*,hsa-miR-453,hsa-miR-454-3p,hsa-miR-454-5p,hsa-miR-455,hsa-miR-483,hsa-miR-484,hsa-miR-485-3p,hsa-miR-485-5p,hsa-miR-486,hsa-miR-487a,hsa-miR-487b,hsa-miR-488,hsa-miR-489,hsa-miR-490,hsa-miR-491,hsa-miR-492,hsa-miR-493-3p,hsa-miR-493-5p,hsa-miR-494,hsa-miR-495,hsa-miR-496,hsa-miR-497,hsa-miR-498,hsa-miR-499,hsa-miR-500,hsa-miR-501,hsa-miR-502,hsa-miR-503,hsa-miR-504,hsa-miR-505,hsa-miR-506,hsa-miR-507,hsa-miR-508,hsa-miR-509,hsa-miR-510,hsa-miR-511,hsa-miR-512-3p,hsa-miR-512-5p,hsa-miR-513,hsa-miR-514,hsa-miR-515-3p,hsa-miR-515-5p,hsa-miR-516-3p,hsa-miR-516-5p,hsa-miR-517*,hsa-miR-517a,hsa-miR-517b,hsa-miR-517c,hsa-miR-518a,hsa-miR-518b,hsa-miR-518c,hsa-miR-518c*,hsa-miR-518d,hsa-miR-518e,hsa-miR-518f,hsa-miR-518f*,hsa-miR-519a,hsa-miR-519b,hsa-miR-519c,hsa-miR-519d,hsa-miR-519e,hsa-miR-519e*,hsa-miR-520a,hsa-miR-520a*,hsa-miR-520b,hsa-miR-520c,hsa-miR-520d,hsa-miR-520d*,hsa-miR-520e,hsa-miR-520f,hsa-miR-520g,hsa-miR-520h,hsa-miR-521,hsa-miR-522,hsa-miR-523,hsa-miR-524,hsa-miR-524*,hsa-miR-525,hsa-miR-525*,hsa-miR-526a,hsa-miR-526b,hsa-miR-526b*,hsa-miR-526c,hsa-miR-527,hsa-miR-532,hsa-miR-539,hsa-miR-542-3p,hsa-miR-542-5p,hsa-miR-544,hsa-miR-545,hsa-miR-548a,hsa-miR-548b,hsa-miR-548c,hsa-miR-548d,hsa-miR-549,hsa-miR-550,hsa-miR-551a,hsa-miR-551b,hsa-miR-552,hsa-miR-553,hsa-miR-554,hsa-miR-555,hsa-miR-556,hsa-miR-557,hsa-miR-558,hsa-miR-559,hsa-miR-560,hsa-miR-561,hsa-miR-562,hsa-miR-563,hsa-miR-564,hsa-miR-565,hsa-miR-566,hsa-miR-567,hsa-miR-568,hsa-miR-569,hsa-miR-570,hsa-miR-571,hsa-miR-572,hsa-miR-573,hsa-miR-574,hsa-miR-575,hsa-miR-576,hsa-miR-577,hsa-miR-578,hsa-miR-579,hsa-miR-580,hsa-miR-581,hsa-miR-582,hsa-miR-583,hsa-miR-584,hsa-miR-585,hsa-miR-586,hsa-miR-587,hsa-miR-588,hsa-miR-589,hsa-miR-590,hsa-miR-591,hsa-miR-592,hsa-miR-593,hsa-miR-595,hsa-miR-596,hsa-miR-597,hsa-miR-598,hsa-miR-599,hsa-miR-600,hsa-miR-601,hsa-miR-602,hsa-miR-603,hsa-miR-604,hsa-miR-605,hsa-miR-606,hsa-miR-607,hsa-miR-608,hsa-miR-609,hsa-miR-610,hsa-miR-611,hsa-miR-612,hsa-miR-613,hsa-miR-614,hsa-miR-615,hsa-miR-616,hsa-miR-617,hsa-miR-618,hsa-miR-619,hsa-miR-620,hsa-miR-621,hsa-miR-622,hsa-miR-623,hsa-miR-624,hsa-miR-625,hsa-miR-626,hsa-miR-627,hsa-miR-628,hsa-miR-629,hsa-miR-630,hsa-miR-631,hsa-miR-632,hsa-miR-633,hsa-miR-634,hsa-miR-635,hsa-miR-636,hsa-miR-637,hsa-miR-638,hsa-miR-639,hsa-miR-640,hsa-miR-641,hsa-miR-642,hsa-miR-643,hsa-miR-644,hsa-miR-645,hsa-miR-646,hsa-miR-647,hsa-miR-648,hsa-miR-649,hsa-miR-650,hsa-miR-651,hsa-miR-652,hsa-miR-653,hsa-miR-654,hsa-miR-655,hsa-miR-656,hsa-miR-657,hsa-miR-658,hsa-miR-659,hsa-miR-660,hsa-miR-661,hsa-miR-662,hsa-miR-663,hsa-miR-668,hsa-miR-671,hsa-miR-675,hsa-miR-7,hsa-miR-758,hsa-miR-765,hsa-miR-766,hsa-miR-767-3p,hsa-miR-767-5p,hsa-miR-768-3p,hsa-miR-768-5p,hsa-miR-769-3p,hsa-miR-769-5p,hsa-miR-770-5p,hsa-miR-801,hsa-miR-802,hsa-miR-9,hsa-miR-9*,hsa-miR-92,hsa-miR-92b,hsa-miR-93,hsa-miR-95,hsa-miR-96,hsa-miR-98,hsa-miR-99a,hsa-miR-99b,hsv1-miR-H1,hur_1,hur_2,hur_4,hur_5,hur_6,kshv-miR-K12-1,kshv-miR-K12-10a,kshv-miR-K12-10b,kshv-miR-K12-11,kshv-miR-K12-12,kshv-miR-K12-2,kshv-miR-K12-3,kshv-miR-K12-3*,kshv-miR-K12-4-3p,kshv-miR-K12-4-5p,kshv-miR-K12-5,kshv-miR-K12-6-3p,kshv-miR-K12-6-5p,kshv-miR-K12-7,kshv-miR-K12-8,kshv-miR-K12-9,kshv-miR-K12-9*,miRNABrightCorner30,mr_1,NC1_00000197,NC1_00000215,NC2_00079215,NC2_00092197,NC2_00106057,NC2_00122731,NegativeControl,SCorner3,Dignosis
8.56730243783465,8.55824122624884,8.63409079318668,8.62885195287404,8.60455322907904,8.55305325276641,8.50028859102822,8.64167896361163,8.61623196742129,8.59584563047437,8.80556461220122,8.50999505296089,8.58744488006281,8.56052390699477,8.55747825292764,8.60374798612361,8.51545739784615,8.54919553542495,8.52223430113473,8.6006321512156,8.5779518046044,8.49855764698964,8.58765264609044,8.55865604087844,8.57800956584085,8.63656625908643,8.61252316726629,8.53903353940645,8.52206752249907,8.61669953781084,8.56012033155816,8.58708178022738,8.70878283186854,8.57662379113032,8.68792431066066,8.6098890120706,8.52814893432538,8.49889666413674,8.58185812018973,8.59865365296002,8.61850407003209,8.55110760637801,8.53841982239843,8.55056364766933,8.62147059654743,8.5787266696314,8.63634982984265,8.5773109905395,8.54633424599968,8.59183385278756,8.6189591623256,8.60520613941723,8.53339475919979,8.61010206299966,8.5160581024829,8.59764513726799,8.59991284218713,8.56534012720845,8.60860782779742,8.63712657658567,8.59558832146955,8.68912440491326,8.6504910126784,8.54866896312059,8.58907133062099,8.60266880469237,8.55452592424498,8.62433854531299,8.55496022110968,8.60774123834773,8.73189429704595,8.60858269516049,8.62622227807816,8.60852503628019,8.62125811889622,8.54637630817651,8.58114068811997,8.57139732898975,8.58017300212133,8.73101043101192,8.45751344495849,8.55865986702651,8.55252117046575,8.56611341964725,8.59618975614441,8.52470742446027,8.65261376483602,8.53478921148027,8.61844130007174,8.59330072974641,8.59262970183393,8.60142279142021,8.52410482473056,8.63530601834449,8.54133865797083,8.57317378468649,8.49812797787133,8.57754703354593,8.59346507652552,8.57169690624527,8.60577802689557,8.56710769620704,8.54709040622762,8.6186769486103,8.62449098675703,8.55592541115163,8.60750934479453,8.56048454807113,8.54653296934788,8.70313462314238,8.67868534273347,8.64824539799628,8.63680295272739,8.60975607007389,8.5726695345526,8.5584804097594,8.5880898320902,8.55138796891558,8.61855509155492,8.63685840519386,8.66039850687642,8.64682004558506,8.61304684243565,8.6178960776506,8.6623903117509,8.50603935077723,8.57583456256456,8.5792586058144,8.56889095816092,8.63674169883267,8.64631317010479,8.56997823219798,8.55428416528742,8.57707490890716,8.60909339309412,8.60789914133249,8.56581991430693,8.5129786211353,8.58431652467086,8.60233067566485,8.51648798090998,8.70598895677458,8.69932050185956,8.57472861403059,8.57874704526769,8.54719569710632,8.56048454807113,8.51932409377125,8.5841139164639,8.66770304998278,8.5398253218482,8.6021190727345,8.52223351633924,8.50876892298982,8.56096977243343,8.58019976540626,8.660791384481,8.62429065270929,8.59119057271497,8.57364718749332,8.57658940367141,8.60085697787845,8.55399860728887,8.64543327516426,8.60042773293223,8.57596235012052,8.56051206121809,8.58786263188734,8.65554503376083,8.7513847178447,8.58900277108928,8.56605403817109,8.57919410485466,8.60508647365656,8.60027867516084,8.62966006416775,8.63227912293087,8.54037024374357,8.59514109127195,8.71867773763945,8.49573193297323,8.56457975678299,8.67152691390141,8.66367301714946,8.58817905274823,8.60507424718406,8.59601229746857,8.60709909409355,8.53266021320422,8.63134769478597,8.63593391903647,8.51736192158623,8.62663625261381,8.55212418994256,8.5110228212365,8.65301306854398,8.56866869338051,8.65003462752451,8.61008729445277,8.56355399334934,8.59476014622409,8.57548025206965,8.57232430003997,8.50785567600545,8.51073212964623,8.59613048140956,8.61850590536995,8.65105169117893,8.57559823918709,8.6110816184483,8.66154831693059,8.62874006410671,8.60661433742435,8.63042112564046,8.52905255366989,8.55989174160301,8.57536187709187,8.6241670751363,8.6683939590363,8.51256784255678,8.62899808767418,8.61280916684973,8.50846509977131,8.60525504021486,8.60800267489205,8.80397738373235,8.62686801187984,8.51900203523151,8.71482660062946,8.55584835771654,8.63489488737206,8.56294680648392,8.56261793405637,8.59643018528269,8.56274270075184,8.54574872121101,8.54356741321944,8.90613899619538,8.6623618258804,8.63411294354347,8.66183473579885,8.62576581926251,8.56153769788222,8.63101149103556,8.63706388692748,8.59115129341952,8.6294134524012,8.55963520372536,8.65849499446269,8.62350403600663,8.62193574008409,8.54272468304337,8.56435454012439,8.58520105166208,8.57472861403059,8.66373029231372,8.74424655118786,8.68230290713998,8.75972709824304,8.60128498072443,8.62655156907541,8.55337010386131,8.61532322712915,8.52531016415698,8.60449133177903,8.56985560833095,8.63902047622106,8.61805177160247,8.54097577247583,8.60513241462706,8.60894042440071,8.65642486327778,8.56539953807593,8.48132841069557,8.60619161509342,8.62439082321048,8.58455142435548,8.55789060723351,8.57504452372027,8.5895092105465,8.63951038493709,8.45999915830667,8.6130147861527,8.66608088035613,8.57092318722187,8.62623907300776,8.63574749986805,8.63762799580902,8.60113229636146,8.66562229570641,8.65244992514698,8.72537989227933,8.48356388812509,8.65579222706094,8.61354086126681,8.52651410615462,8.5711401738333,8.72835932096609,8.6029886738052,8.52646950464083,8.56385177239269,8.65143815248712,8.61236576959858,8.70418724098271,8.52141631260729,8.59168577418567,8.65545737907599,8.59182450484043,8.64903158110667,8.51329570959721,8.58308276750293,8.63742984010775,8.58607752846359,8.54652100813415,8.53855290710319,8.61654884377899,8.49053764056237,8.54514557910684,8.58237723564069,8.60134218676226,8.65988068622373,8.65220682016454,8.69567721479183,8.48764551809223,8.4749227003798,8.59073112510485,8.5938654066877,8.56907216410326,8.60138750422094,8.47001170205946,8.62106356449991,8.50907268223838,8.55347455345536,8.66013748002616,8.62470700927327,8.560691265961,8.45898316588415,8.62358670395369,8.6271573849622,8.55435285965113,8.62747114137722,8.55031237259938,8.55158830437449,8.59123097316034,8.5331525483507,8.56901898232893,8.58883004656916,8.62136912405574,8.57986349201139,8.63492464659189,8.58941707576861,8.58719169509073,8.58635568162404,8.53878335128814,8.5991574605415,8.59688856702796,8.58663790909611,8.59791771822593,8.6174252215364,8.65579222706094,8.54425623757532,8.58455142435548,8.66788041960241,8.61375963434969,8.55710485000333,8.57009287418806,8.56093004365931,8.58031736719673,8.65105169117893,8.67025648755353,8.63265465185201,8.47561225570427,8.63732767242164,8.60368419997686,8.55777307720758,8.59624791012126,8.60458139703093,8.59159415228805,8.60912110307874,8.60414769787526,8.60592836899877,8.57646923007021,8.54496443278924,8.59379520756445,8.61487986601179,8.61502153562108,8.59239461880077,8.59204809113367,8.63571812033105,8.55013610761341,8.66571288749659,8.64683984179487,8.53546046524326,8.50305649303301,8.60603796814574,8.57318817842146,8.5890072668961,8.54260204198604,8.53903586653412,8.51132689709881,8.60917873814198,8.62399229351431,8.57574949060816,8.6225588706034,8.74620895476219,8.57802806404858,8.62103754864655,8.57002834173819,8.66806663423687,8.67524044580666,8.60128498072443,8.64244670977663,8.64188231528242,8.54367644100102,8.68994347634026,8.56400273547015,8.53981485547301,8.61152799241647,8.57667329251658,8.50578099306822,8.61745277195352,8.6430235144862,8.59385009759567,8.64976130183757,8.58201172855551,8.62234691927409,8.5465021014973,8.53886054573883,8.75899200296034,8.57331317060797,8.61759455644574,8.63779352733005,8.61695090453255,8.63792680805571,8.55382125653269,8.5638056416347,8.59340606324554,8.60818384074483,8.5600282118697,8.79331490400318,8.61745277195352,8.60122777241817,8.54683428204799,8.602919659324,8.64127759405595,8.73417477568231,8.52356195605701,8.75316592797185,8.5854249155634,8.61791186813304,8.61958944822057,8.60577802689557,8.55659188576786,8.62924112699025,8.54622078777456,8.63288181212002,8.59985483575648,8.70959082127724,8.66619523739682,8.54211059941811,8.50698943926857,8.47206204863262,8.46182033324237,8.51054067625617,8.54000711454794,8.60841414734079,8.62159403901754,8.62852027035161,8.58777751632821,8.62103754864655,8.55217338610151,8.53521471215767,8.60431081370876,8.59467469028047,8.57783552006865,8.57866667303115,8.66361751854792,8.57843156796879,8.60998871052944,8.46513128604177,8.5272963646409,8.65504694119652,8.63503097635004,8.46696883060041,8.6125714521017,8.58473480744312,8.56380297286803,8.56513293170652,8.54166273785725,8.55918586578773,8.58196542187318,8.64928456401469,8.5810879493777,8.65007269506234,8.62007866546568,8.67830681703922,8.61067348965821,8.57268431223229,8.67785527326056,8.56771845785075,8.54088126009772,8.57790838777354,8.61720075786772,8.86503015295544,8.66117524590597,8.67514268575362,8.68977264188626,8.67065624911844,8.62065605106213,8.54228320383348,8.58368830898639,8.55877962033177,8.54946394785341,8.62711286980415,8.6894987055697,8.49585502688717,8.58221651427181,8.58387142582571,8.5772543344709,8.593240589087,8.6300242585055,8.57281882004951,8.62828112003841,8.63109045501663,8.55282161939341,8.54368610618691,8.68238157133641,8.60403202274439,8.63486948267431,8.66483621754562,8.58701575225608,8.53260294496553,8.66894028060858,8.49579148296382,8.55211112193085,8.5726085276572,8.68499892294988,8.56175762777533,8.64951271367634,8.56206341206409,8.60488194448598,8.65886590361283,8.65318114450261,8.61649297272359,8.55836254508112,8.64791526750808,8.84404977350429,8.55548373565534,8.57896248114749,8.51877627613139,8.59522913086069,8.60600020181233,8.70859904073645,8.59816530519583,8.68563815415467,8.60269886501796,Behcet
